slip_ratio,slip_angle,velocity,vertical_load,steering_rate,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy
0.285218,-0.239759,4.915225,3633.764418,0.344912,615746.613691,6305.729985,0.320885,13990.008970,0.510529,0.010422,0.082030,3753.506307,613.614339,2124.479210
-0.586141,0.491050,9.599372,4907.197055,-0.086068,1630434.238052,2227.196576,1.150500,10387.255754,0.586808,0.012823,0.144425,5233.458110,-3825.067241,-1176.308726
-0.888681,-0.152861,4.086832,5452.159836,0.264530,3118873.171296,19206.013113,0.785630,4289.254503,0.143407,0.019740,0.086628,3135.260582,-535.467460,18.117638
0.628765,0.453730,9.358865,4633.581975,-0.037842,2217263.568934,1256.769009,0.306928,5979.404443,0.542416,0.017858,0.084006,9364.601768,2665.730891,-4412.911736
-0.773344,0.327104,9.797019,6394.529525,0.235569,1133981.468551,10277.788225,0.526343,19853.670405,0.303647,0.011981,0.074748,4020.953396,-1762.803394,-98.012053
-0.005589,-0.048222,2.560052,2667.994131,0.422105,1116406.254115,8829.926014,1.216630,12984.574120,0.418340,0.015959,0.138055,2806.490991,-686.083807,1034.705495
0.238726,0.531999,5.825442,7018.725342,-0.553735,1445551.535209,12046.600671,0.505730,1439.134618,0.244469,0.022107,0.063350,9096.406744,370.496889,-1466.873523
0.437662,-0.293480,2.070935,7370.531623,0.550685,1590501.817515,9666.484300,1.195478,20449.549005,0.545795,0.014309,0.074064,7217.812999,3549.944430,4240.161189
0.351583,0.419415,3.210184,6104.201729,0.125212,1292461.237514,19306.602383,0.686531,17878.393521,0.556602,0.012267,0.064066,4868.663539,1348.328502,-2788.576033
-0.607499,-0.575635,2.018177,4455.030590,-0.398484,1097526.281826,1129.333971,1.236705,14192.043410,0.115290,0.023736,0.096549,3136.449962,-1176.080844,258.873938
0.786928,-0.588377,5.012849,5959.752453,0.514603,1499897.251028,16376.994210,0.995178,10505.474290,0.416370,0.011469,0.086473,5906.415068,1843.014718,1936.299369
0.028725,-0.302177,7.749109,3683.193746,-0.458038,1278272.622443,19960.206492,1.192728,981.378894,0.299586,0.019077,0.073679,2506.216455,26.306314,138.635721
-0.989406,0.126438,7.727895,3754.550831,0.018226,805262.894337,3494.305876,0.534502,17121.977611,0.521389,0.012147,0.111559,2143.803779,-1648.687653,-1.626880
0.015317,0.317207,8.194949,4297.649813,-0.378044,3359297.599044,5490.698531,0.495856,17683.853432,0.406893,0.015294,0.109467,3215.455689,-320.468370,-1282.331875
-0.408417,-0.460581,6.832628,5895.170188,0.159350,1635380.812274,12594.621461,0.577334,1673.625842,0.319493,0.010346,0.104376,5571.082890,-1455.416929,999.852295
0.377190,0.084180,9.635342,6859.990624,-0.074288,3977171.974637,16619.275392,0.406513,13488.427024,0.242156,0.011294,0.148396,9573.268426,1977.028240,-905.338289
-0.939689,-0.406533,3.939439,1970.609769,0.417562,1925785.779229,19262.896556,0.824779,7869.930903,0.255007,0.017694,0.083440,1704.577378,-616.917036,21.443339
-0.887557,0.402331,2.552484,7099.710803,0.506642,3238039.148179,13991.181269,0.709453,13292.076417,0.338430,0.010663,0.094571,7454.062065,-3265.336833,19.116794
-0.280623,0.230979,2.639628,6916.457010,0.351472,2865265.950716,9619.089600,0.411835,5653.318089,0.463075,0.013347,0.126043,8784.697809,-3703.258625,-429.007993
0.318134,0.012179,7.147644,3478.438971,-0.277483,3331027.343770,14740.026906,0.834295,11549.691914,0.434324,0.010428,0.131947,5171.637159,2099.252137,-1411.625854
-0.025195,0.491822,6.122684,5825.086962,0.142917,2295549.139019,3973.056172,0.867118,17381.260939,0.274385,0.010646,0.113396,2976.209117,-408.966299,-1107.422063
-0.962540,-0.222666,7.825818,7386.463741,0.051054,1187236.297788,15753.668557,0.550442,13506.400930,0.450041,0.019225,0.058156,6469.543056,-3539.900079,33.120129
0.195249,0.218178,8.023647,6056.202031,0.516022,3930180.312247,19661.959233,0.889691,10012.322778,0.177606,0.017327,0.065760,7232.642556,698.641504,216.963196
0.660120,0.494029,3.438421,5869.216184,-0.189397,1035638.888655,4012.854012,1.145049,4322.959833,0.443959,0.013934,0.076189,7073.934555,1357.586588,-3141.637519
0.022959,0.295079,7.943928,2175.311541,0.183931,3509202.865423,17494.987776,0.996184,4902.128066,0.280455,0.023708,0.126711,1167.595041,-16.704042,-173.349977
0.602486,0.227245,6.201636,1929.988726,-0.262610,2451066.879556,17338.804178,0.393958,4218.916085,0.545875,0.018411,0.123009,0.000000,0.000000,0.000000
-0.606306,-0.288184,5.154119,5264.076283,-0.207440,3268486.398213,17862.991642,0.360693,3049.161071,0.326020,0.020677,0.090873,4546.096601,-1008.662504,125.610730
-0.003838,0.046161,7.339594,6473.418274,0.511410,3581273.566189,7020.406612,1.126249,4360.699923,0.147608,0.023018,0.050799,5098.547132,-173.679224,504.821442
0.671315,-0.419333,5.979092,6301.269679,-0.137535,1525119.187708,11612.925661,0.393031,17214.058870,0.503542,0.022572,0.137754,8548.076595,2320.165616,2351.201889
-0.847682,0.557782,7.416161,5723.670625,-0.289762,2298491.083805,6896.259370,0.696160,9830.930041,0.625102,0.021791,0.096498,6295.409413,-4437.607579,-215.217372
-0.963469,0.512998,6.242112,5186.823345,0.200932,2593037.697932,11823.278696,0.878446,14003.956357,0.512433,0.023966,0.067285,4062.721344,-2513.203654,-22.108118
0.682561,-0.092149,6.668888,3294.363544,-0.491866,1559006.804883,12264.127333,0.389588,14385.848478,0.263139,0.021293,0.063525,2640.257438,426.954021,-167.607510
0.308152,0.169017,2.226792,5746.131351,0.553211,3451217.027051,15390.889967,0.551996,5939.034433,0.642632,0.018701,0.055916,5169.985660,1270.678422,814.482582
-0.915324,-0.287028,4.857824,5493.522581,0.388243,1126255.304706,4781.629260,0.501360,3547.842003,0.397711,0.013662,0.079178,7365.674472,-2809.094256,144.255351
-0.253527,-0.390762,2.731056,6856.673399,0.161701,657278.846299,8817.828691,0.569892,15744.214466,0.585555,0.021770,0.114707,5158.362442,-2912.819336,2500.110202
-0.477223,0.198129,2.593204,1996.307207,-0.269833,3460455.162683,6132.765428,1.159294,10772.035105,0.268552,0.019731,0.074524,1524.224678,-517.639336,-197.263335
0.919342,0.236243,7.214436,4497.112960,-0.422377,752200.556189,8210.635362,0.602793,15807.353041,0.248271,0.014785,0.110234,3803.901841,1042.397686,-1046.448661
0.479776,-0.387692,4.088663,4431.671160,0.374274,2929856.196970,15920.234353,0.847052,6439.163490,0.468079,0.016911,0.068148,3502.749893,897.522282,1459.214961
0.083372,0.385839,6.578314,7274.650792,-0.223149,3159398.474705,3818.925897,0.312871,19836.089956,0.108322,0.013164,0.057282,6160.967223,-80.515801,-727.981931
-0.285585,-0.176348,3.367177,5355.161891,0.034020,2560048.386927,12061.785369,0.902783,9691.620530,0.617962,0.015686,0.050010,5541.767764,-3346.805348,1418.415756
0.796753,-0.465538,3.264853,2007.957084,-0.449460,3739806.946246,10835.215656,0.750739,11708.631460,0.650040,0.019930,0.140787,2489.182211,1740.942578,967.143082
-0.306856,0.455086,9.027402,1606.860529,-0.541158,3803187.086610,14878.567336,0.801401,8339.346875,0.223512,0.014877,0.087707,2598.147319,-432.787501,-264.321888
0.320203,0.538073,5.840620,3167.655075,-0.410473,2429812.794586,3775.816904,0.835515,7569.391989,0.616964,0.022819,0.077676,3298.193165,502.343038,-1729.040462
-0.819127,-0.056791,2.469559,7303.051351,-0.308393,2336962.391650,93.032527,0.820264,15179.791231,0.466444,0.023227,0.145327,6169.374057,-3594.185403,-161.845451
-0.854846,-0.268401,2.458937,4504.876183,0.014776,544958.815593,10784.965476,0.679303,1572.747165,0.598528,0.019791,0.090504,4347.390094,-2931.992706,129.638601
-0.429721,-0.558338,2.140909,6906.251662,-0.236475,3600672.952493,9954.062292,0.823458,2524.161458,0.432501,0.017073,0.121680,3849.423049,-1488.902788,798.772411
-0.318551,0.261161,7.370185,6605.892152,0.173207,1723526.684951,11576.916409,0.686795,15580.527406,0.603646,0.014820,0.055843,4536.641216,-2548.662873,-836.958857
-0.350023,0.153998,6.622870,5387.227829,0.003736,2113546.339551,18708.275925,0.878392,13372.541528,0.185785,0.011834,0.093058,4503.899877,-1170.886610,-308.021020
-0.788410,0.330547,9.095855,1686.692447,-0.439417,2159368.540451,629.259184,1.074803,13154.586073,0.636836,0.019151,0.081522,1215.246303,-1061.975902,-81.304080
0.353741,-0.360282,5.122943,6578.456270,-0.112319,1949870.371445,13447.133401,1.207649,15153.169945,0.131669,0.021987,0.064535,7433.742452,778.877112,1267.641227
0.805347,0.012437,3.742164,5570.086400,0.263856,3807258.241566,390.243462,0.579494,1688.077460,0.190370,0.019552,0.137833,7121.410574,1176.245754,326.736513
-0.695785,-0.540689,4.090323,2759.260399,0.376207,3280091.301185,6636.910117,0.668493,3413.493772,0.417176,0.012866,0.054186,2614.612479,-1025.233614,230.523085
-0.661508,-0.487584,3.568553,2214.738754,-0.331664,830725.587761,17214.278038,1.022597,14452.281769,0.421443,0.020163,0.093029,1941.751456,-1326.514614,198.698788
-0.961145,-0.275267,7.034257,7268.649673,-0.443231,2341828.591584,4763.077029,1.275594,1067.565214,0.229394,0.020049,0.063212,7117.488606,-1728.897321,-7.187572
-0.827500,-0.449519,8.723574,5815.413047,0.233885,742910.123338,9814.104306,0.437670,20600.315271,0.361914,0.013709,0.121434,995.089727,-829.077839,90.673640
0.595797,-0.083888,5.263985,4544.697008,0.199914,1324287.764963,5843.990584,0.648183,7640.145663,0.338377,0.021798,0.051280,4259.153646,1146.297845,618.394108
-0.821607,0.483767,2.636829,7406.296655,0.405174,3013485.553856,12226.789321,0.588568,15850.687478,0.163582,0.010901,0.079334,7952.889826,-1790.755256,-54.559480
-0.191418,0.550499,9.129990,3336.406323,-0.224704,1642259.059592,14084.409966,0.370647,17156.115055,0.327442,0.016204,0.094284,2364.384615,-339.461193,-391.152188
-0.920442,0.474490,3.715811,2779.869786,0.016658,1631767.124804,19991.314766,0.748315,18889.534916,0.359268,0.013979,0.140825,2638.727234,-1510.618595,-55.341467
-0.383361,-0.273711,2.580561,7060.678829,0.405519,2953365.902662,17230.877366,0.796044,13161.638441,0.361194,0.013193,0.051160,6798.470584,-2228.130254,1625.632780
-0.252154,0.038832,3.695428,5262.383840,-0.413825,1779853.877582,3181.647031,0.760451,19045.711096,0.334515,0.019957,0.114598,5073.559139,-1606.529372,-1181.095616
0.941541,-0.163464,4.673186,6912.461309,0.258583,3182132.815156,6685.685206,0.603678,9219.623942,0.405737,0.013051,0.129109,7637.431056,2898.716773,1960.006878
-0.561446,-0.099536,9.230449,6127.061709,-0.084362,769199.934927,12775.230517,1.156963,4782.440718,0.137937,0.021248,0.062022,8497.993035,-1429.548654,55.015745
0.137099,0.029359,3.594855,7144.484504,0.290250,837413.884048,70.850687,0.510860,7875.936520,0.109667,0.021364,0.097429,6735.619053,273.978975,459.815473
0.498273,-0.169420,7.935241,3978.639997,-0.505483,1273227.636945,15431.456340,0.854021,15068.436867,0.646540,0.016384,0.104472,3806.066003,2558.001192,-665.152386
0.476031,-0.168939,6.067103,3659.560619,-0.252479,1686682.391627,2463.499422,0.827715,5632.025908,0.651540,0.017513,0.120313,4903.081257,2414.105291,315.852078
-0.725874,-0.251495,5.564245,5949.501587,0.313487,3797146.672882,11388.662381,0.724346,11432.911816,0.240893,0.019258,0.103118,7505.112066,-2024.310753,273.072823
0.923804,0.358695,7.041890,5880.653684,-0.012723,1197746.217894,1315.216902,0.504918,7535.876006,0.218684,0.019198,0.136346,8214.469624,1497.821098,-1321.194947
-0.523616,-0.538447,4.665606,5250.744362,-0.362337,688246.953325,9514.252808,1.250016,18317.693595,0.599245,0.010396,0.088852,5386.814795,-4920.431677,1307.679456
-0.794151,-0.273619,7.760285,3321.213061,0.480015,1210604.360020,2914.213380,0.889611,10599.076715,0.166187,0.018480,0.128966,1591.716572,-744.964940,75.007835
-0.856427,-0.062273,9.532907,1924.350374,0.039839,1411853.968673,6191.890999,0.858319,3745.396193,0.164650,0.013583,0.132348,2344.179349,-503.479347,6.820589
-0.785914,-0.410767,7.675287,4614.976996,0.345508,1543251.537820,18916.673911,0.372712,12499.307089,0.638039,0.022639,0.089640,4505.573000,-2358.956285,307.213042
0.406498,-0.288339,7.326147,1923.285727,-0.373098,3448349.247423,5333.544224,1.094127,9186.295296,0.577955,0.015918,0.118088,1852.336907,1290.652654,451.309478
0.445829,-0.437909,3.556824,7134.368145,0.428520,3494189.235734,18626.136210,0.675415,9322.565073,0.600756,0.020382,0.114485,2867.790481,1097.338266,1708.244626
-0.924045,0.215710,3.571023,5589.202703,0.227107,1726696.446101,11076.515903,0.936133,12921.999537,0.459649,0.022654,0.123864,4663.658041,-3073.427221,0.942248
0.918239,-0.555897,3.874059,5747.351466,-0.536303,2010430.531800,5237.692236,0.507062,14149.624746,0.631130,0.010130,0.138219,3628.302677,1447.657914,924.368938
0.427321,-0.312248,5.204222,2276.934587,0.198481,3904912.281102,16304.118031,0.304567,13499.971274,0.148413,0.010219,0.087745,0.000000,0.000000,0.000000
-0.833784,0.368486,8.244802,7341.099484,-0.163577,594363.056887,5623.957041,0.452005,18496.254177,0.176726,0.020358,0.061642,8392.138887,-2454.202094,-214.131221
0.024416,0.175923,4.364370,4027.532716,0.111535,2412732.425044,17927.276294,0.552890,12732.454417,0.340861,0.020100,0.144773,9134.736294,34.045000,-927.316676
0.450537,0.434392,4.267003,2687.368465,-0.169643,1834855.640220,11300.583128,0.926180,13966.933605,0.625693,0.013912,0.119820,782.891867,256.846235,-719.254251
0.083440,-0.120852,2.335684,5057.913020,0.243018,2932140.830042,4341.659689,1.034486,10627.121664,0.368969,0.013610,0.077320,6739.049599,-102.454142,2330.921715
0.956901,0.583127,6.458160,4854.324955,0.020105,2090907.275812,15549.322877,0.732400,11685.683204,0.573712,0.021382,0.090681,6933.156101,2437.505965,-4116.853346
-0.089748,-0.547660,8.430489,1871.341843,0.530145,1234538.703737,3816.478234,0.756197,3574.552256,0.419309,0.014774,0.127896,0.000000,0.000000,0.000000
-0.923269,0.056006,9.794710,6779.048853,-0.210948,910076.893175,7545.406867,0.465272,12348.901321,0.237715,0.021570,0.094209,4802.989337,-1395.657450,-22.146727
-0.778494,0.165315,7.343775,6679.942491,0.076794,2932154.659384,11779.054686,0.828645,7594.805630,0.556910,0.022778,0.082039,4678.956056,-2948.090946,-99.436487
-0.384013,0.103598,7.297169,2841.184693,-0.336269,1029119.446600,11201.619613,0.453249,18456.720009,0.275360,0.014475,0.065663,1816.797500,-449.412908,-192.033703
0.103840,-0.004545,9.978219,6908.941881,0.334610,540314.728555,9608.756403,0.588241,20177.694329,0.655654,0.013929,0.099206,8160.877525,852.943185,3890.930630
-0.563054,0.212952,5.646605,3658.361947,0.229754,596244.759278,15223.101004,0.647807,8782.222300,0.160437,0.014091,0.069881,3934.693570,-944.143442,-58.292256
0.665200,-0.484409,3.270198,4469.728873,-0.027132,3748606.346769,3425.993111,1.085913,20514.159504,0.545140,0.020819,0.114844,2668.180004,1025.775875,1720.123948
0.701946,-0.162550,9.413582,3229.510229,0.357699,1587511.434968,12012.999344,0.766395,6063.276174,0.382998,0.010276,0.058877,6846.225276,1881.425639,1871.328337
-0.357858,0.066625,2.982617,6462.038068,-0.222246,3703581.879349,3396.798388,0.956527,10628.357041,0.648133,0.023103,0.142414,6852.397976,-4633.009960,-1547.186808
-0.266985,-0.234635,4.827052,5083.864221,-0.178574,832245.656158,12482.506322,0.558055,11744.101454,0.240324,0.019116,0.134545,3758.959719,-939.273445,360.913522
-0.615352,0.325875,4.323678,5509.846373,-0.531469,1432562.186405,1680.346273,0.616630,16277.587745,0.617922,0.022624,0.074003,4002.365906,-2932.072267,-471.787075
0.653835,-0.144291,4.110970,4352.624882,0.288828,3267860.142869,6724.673983,1.182168,12202.333786,0.525325,0.012021,0.071086,3596.493163,1891.027376,1721.837278
0.977067,0.357518,7.436875,5434.051060,0.448648,681085.892070,13606.692622,1.262869,19181.456629,0.440851,0.011597,0.130733,15708.510822,5836.770137,-1705.096960
0.283094,-0.413322,7.061290,3369.706636,0.012697,2604826.315376,14650.703825,0.832829,19391.566395,0.109837,0.018405,0.096437,3245.656472,192.798818,672.909615
0.737805,0.007482,3.486161,1503.869172,-0.141199,979749.749208,5363.281131,0.903030,18531.041376,0.309144,0.020405,0.123610,997.462454,844.588213,-157.270379
-0.850452,-0.548829,3.259718,6484.882219,0.079815,1194269.051154,15721.904973,1.038587,9555.914549,0.409542,0.021721,0.147265,6737.244538,-3408.274452,369.574519
0.500978,0.192904,4.890366,3202.959720,0.062180,2180384.167010,2044.220875,0.515129,2687.880084,0.611633,0.021160,0.096930,3586.197507,1019.663432,-523.385714
0.902319,-0.224449,9.308996,6192.075601,0.156195,1402991.383733,999.533314,0.761804,3474.444398,0.531663,0.020721,0.084777,609.809119,317.560132,222.002533
0.730834,0.368932,8.621466,4284.701566,0.048845,555886.123677,19158.662606,1.169124,2084.622887,0.255868,0.014141,0.083105,14611.422760,2403.281404,-2603.953794
0.180684,0.597150,7.369132,6789.432588,0.191632,1925463.702684,12905.425765,0.734921,5834.040198,0.159880,0.014488,0.060679,4066.981386,15.906289,-699.353338
0.833251,0.445532,4.737784,3819.503654,0.124795,669719.094355,715.715739,1.221229,16811.780286,0.471724,0.018083,0.126651,4510.322186,1584.459717,-1713.319510
-0.544687,-0.206892,7.291405,2037.471552,0.485469,3109547.508353,6824.926404,0.829844,4714.116550,0.596835,0.011650,0.120793,2699.041531,-1392.010526,422.534404
-0.329742,0.584622,4.681937,2095.786020,0.063150,1045418.334588,754.266392,1.174850,7272.187945,0.512487,0.020598,0.065791,2222.322509,-994.377559,-740.553407
-0.165603,0.450940,2.691460,5868.971928,-0.352549,847804.302890,10797.435721,0.313795,15951.301125,0.410873,0.019483,0.120905,6587.700937,-1554.987435,-1437.947170
-0.981898,-0.080793,4.366226,5479.844837,0.384112,2046084.353176,6173.374698,0.735227,2844.306282,0.146088,0.010961,0.103308,5427.895561,-865.658060,3.544531
0.330053,-0.084986,3.230308,5640.398199,-0.356770,3232866.156254,10130.280342,0.868089,12474.226784,0.532845,0.022680,0.133028,4655.896402,1930.647680,-799.745043
-0.072867,-0.084428,8.946379,1822.756479,0.081766,2653810.595533,11873.469423,0.431751,13275.163897,0.251370,0.012982,0.091425,0.000000,0.000000,0.000000
0.133398,-0.538864,4.583969,5388.740525,-0.269363,3513125.428871,18826.077756,0.952679,6781.970048,0.434756,0.022806,0.076593,4834.968229,149.767988,1750.964604
0.993698,0.377249,3.088709,6269.759890,-0.133108,2127837.833779,16525.517501,0.553936,2624.229178,0.498390,0.020926,0.138487,0.000000,0.000000,0.000000
-0.260291,-0.427977,4.797015,7135.299157,0.184492,1930440.797006,9449.602006,1.124483,1556.280252,0.310231,0.011840,0.092775,5840.036488,-1255.984566,1326.713083
-0.751709,0.355607,7.967059,4620.502480,0.342531,646653.492164,1230.525090,1.040811,11770.569697,0.465582,0.023474,0.144777,5080.486090,-3379.698926,-142.977884
-0.665588,-0.297950,9.493597,3511.081829,0.350415,2943023.396287,16495.125977,0.517189,8775.951201,0.648569,0.017736,0.119221,2636.472433,-1349.898062,294.102757
-0.286287,-0.485644,3.599345,3228.006764,0.092934,3592149.712315,5777.262844,0.793242,1046.813251,0.522642,0.018230,0.099997,2358.068062,-787.982582,697.696965
-0.900602,0.014094,2.735103,4848.103958,-0.381469,1668194.755629,998.334857,0.627565,4392.974132,0.618984,0.019689,0.124823,4909.002713,-2780.214454,-113.335946
0.753215,-0.581672,3.893779,4789.757197,0.115854,3106064.218822,19942.876308,0.699495,17835.800379,0.342550,0.016268,0.138137,3722.707037,844.118953,1434.910176
-0.291623,0.542203,7.789324,5441.205830,0.471657,1843630.713069,19771.225149,1.182540,1400.497974,0.616662,0.014370,0.085420,5527.754731,-2763.703904,-1397.290615
