distribution,case_label,terrain,terrain_config,path,excitation_source,true_n,true_phi_deg,status,run_dir,diag_csv,open_loop_throttle,steer_amp,steer_period,bumpiness,seed,notes,n_samples,mean_speed_mps,p95_speed_mps,n_est_final,n_est_mean_tail,n_abs_err_final,n_abs_err_tail,terrain_update_count,first_update_time_s
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0103_ood_terrain6_ol_thr75_amp60_b4_s710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0103_ood_terrain6_ol_thr75_amp60_b4_s710/open_loop_diag.csv,0.75,0.6,3.0,4,710,,1668,4.364997055944056,4.454958,0.955104,0.9775878761238761,0.030303999999999998,0.05278787612387614,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0109_ood_terrain7_ol_thr75_amp60_b0_s710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0109_ood_terrain7_ol_thr75_amp60_b0_s710/open_loop_diag.csv,0.75,0.6,3.0,0,710,,1668,4.247109473526473,4.328808,1.056986,1.0576906953046954,0.02208600000000005,0.022790695304695463,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0104_ood_terrain6_ol_thr75_amp60_b4_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0104_ood_terrain6_ol_thr75_amp60_b4_s711/open_loop_diag.csv,0.75,0.6,3.0,4,711,,1668,4.359318093906094,4.450386,0.990505,0.9829544405594406,0.06570500000000001,0.058154440559440634,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0105_ood_terrain6_ol_thr75_amp60_b4_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0105_ood_terrain6_ol_thr75_amp60_b4_s712/open_loop_diag.csv,0.75,0.6,3.0,4,712,,1668,4.362091601398601,4.448357,0.961247,0.9707327542457542,0.03644700000000001,0.04593275424575427,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0108_ood_terrain6_ol_thr75_amp60_b4_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0108_ood_terrain6_ol_thr75_amp60_b4_s715/open_loop_diag.csv,0.75,0.6,3.0,4,715,,1668,4.362256423576423,4.449077,0.971982,0.9853428991008991,0.04718200000000006,0.06054289910089916,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0107_ood_terrain6_ol_thr75_amp60_b4_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0107_ood_terrain6_ol_thr75_amp60_b4_s714/open_loop_diag.csv,0.75,0.6,3.0,4,714,,1668,4.36316916883117,4.454795,0.959452,0.9816213006993008,0.034652000000000016,0.0568213006993008,133,4.164
ood,terrain6,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain6.yaml,sinusoidal,open_loop_command,0.9248,28.68,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0106_ood_terrain6_ol_thr75_amp60_b4_s713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0106_ood_terrain6_ol_thr75_amp60_b4_s713/open_loop_diag.csv,0.75,0.6,3.0,4,713,,1668,4.360820002997003,4.454542,0.95322,0.9863434865134867,0.02842,0.061543486513486734,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0110_ood_terrain7_ol_thr75_amp60_b0_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0110_ood_terrain7_ol_thr75_amp60_b0_s711/open_loop_diag.csv,0.75,0.6,3.0,0,711,,1668,4.245949716283716,4.328131,1.065282,1.0661001718281717,0.03038200000000013,0.031200171828171808,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0111_ood_terrain7_ol_thr75_amp60_b0_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0111_ood_terrain7_ol_thr75_amp60_b0_s712/open_loop_diag.csv,0.75,0.6,3.0,0,712,,1668,4.24840338961039,4.333966,1.056649,1.0600686403596404,0.02174900000000002,0.025168640359640504,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0113_ood_terrain7_ol_thr75_amp60_b0_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0113_ood_terrain7_ol_thr75_amp60_b0_s714/open_loop_diag.csv,0.75,0.6,3.0,0,714,,1668,4.250854441558442,4.335201,1.05948,1.0560386313686314,0.024580000000000046,0.021138631368631478,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0114_ood_terrain7_ol_thr75_amp60_b0_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0114_ood_terrain7_ol_thr75_amp60_b0_s715/open_loop_diag.csv,0.75,0.6,3.0,0,715,,1668,4.24846763936064,4.33785,1.065049,1.058246932067932,0.03014899999999998,0.023346932067932036,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0112_ood_terrain7_ol_thr75_amp60_b0_s713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0112_ood_terrain7_ol_thr75_amp60_b0_s713/open_loop_diag.csv,0.75,0.6,3.0,0,713,,1668,4.248934567432567,4.331386,1.061913,1.0667302627372626,0.027013000000000176,0.03183026273726264,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0115_ood_terrain7_ol_thr75_amp60_b4_s710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0115_ood_terrain7_ol_thr75_amp60_b4_s710/open_loop_diag.csv,0.75,0.6,3.0,4,710,,1668,4.247376170829171,4.343143,1.066049,1.0592055334665336,0.031149000000000093,0.024305533466533635,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0121_ood_terrain8_ol_thr75_amp60_b0_s710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0121_ood_terrain8_ol_thr75_amp60_b0_s710/open_loop_diag.csv,0.75,0.6,3.0,0,710,,1668,8.942958778221778,9.088921,0.507384,0.5055791948051949,0.06651600000000002,0.0683208051948051,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0116_ood_terrain7_ol_thr75_amp60_b4_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0116_ood_terrain7_ol_thr75_amp60_b4_s711/open_loop_diag.csv,0.75,0.6,3.0,4,711,,1668,4.244579433566433,4.337801,1.069044,1.0675401738261738,0.034144000000000174,0.0326401738261739,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0117_ood_terrain7_ol_thr75_amp60_b4_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0117_ood_terrain7_ol_thr75_amp60_b4_s712/open_loop_diag.csv,0.75,0.6,3.0,4,712,,1668,4.2443611738261735,4.337096,1.064446,1.0686728931068932,0.029546000000000072,0.03377289310689324,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0119_ood_terrain7_ol_thr75_amp60_b4_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0119_ood_terrain7_ol_thr75_amp60_b4_s714/open_loop_diag.csv,0.75,0.6,3.0,4,714,,1668,4.244929318681318,4.339647,1.060587,1.0660054815184816,0.025687000000000015,0.031105481518481692,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0118_ood_terrain7_ol_thr75_amp60_b4_s713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0118_ood_terrain7_ol_thr75_amp60_b4_s713/open_loop_diag.csv,0.75,0.6,3.0,4,713,,1668,4.239466031968031,4.335619,1.085428,1.0818986593406597,0.05052800000000013,0.04699865934065972,133,4.164
ood,terrain7,sand,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain7.yaml,sinusoidal,open_loop_command,1.0349,32.97,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0120_ood_terrain7_ol_thr75_amp60_b4_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0120_ood_terrain7_ol_thr75_amp60_b4_s715/open_loop_diag.csv,0.75,0.6,3.0,4,715,,1668,4.243369691308692,4.33011,1.062387,1.0681651518481519,0.02748700000000004,0.03326515184815193,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0122_ood_terrain8_ol_thr75_amp60_b0_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0122_ood_terrain8_ol_thr75_amp60_b0_s711/open_loop_diag.csv,0.75,0.6,3.0,0,711,,1668,8.944276016983018,9.087224,0.511206,0.5068780379620379,0.06269399999999992,0.06702196203796207,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0124_ood_terrain8_ol_thr75_amp60_b0_s713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0124_ood_terrain8_ol_thr75_amp60_b0_s713/open_loop_diag.csv,0.75,0.6,3.0,0,713,,1668,8.936255306693306,9.089669,0.50998,0.5052397602397602,0.06391999999999998,0.06866023976023972,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0123_ood_terrain8_ol_thr75_amp60_b0_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0123_ood_terrain8_ol_thr75_amp60_b0_s712/open_loop_diag.csv,0.75,0.6,3.0,0,712,,1668,8.946093228771229,9.084637,0.509452,0.5062656463536463,0.06444799999999995,0.06763435364635362,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0126_ood_terrain8_ol_thr75_amp60_b0_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0126_ood_terrain8_ol_thr75_amp60_b0_s715/open_loop_diag.csv,0.75,0.6,3.0,0,715,,1668,8.942191092907093,9.095692,0.510997,0.5070008961038961,0.06290299999999993,0.06689910389610387,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0125_ood_terrain8_ol_thr75_amp60_b0_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0125_ood_terrain8_ol_thr75_amp60_b0_s714/open_loop_diag.csv,0.75,0.6,3.0,0,714,,1668,8.927127117882117,9.090987,0.50581,0.5046722577422577,0.06808999999999998,0.06922774225774231,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0127_ood_terrain8_ol_thr75_amp60_b4_s710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0127_ood_terrain8_ol_thr75_amp60_b4_s710/open_loop_diag.csv,0.75,0.6,3.0,4,710,,1668,8.927829410589412,9.082024,0.510634,0.5053580559440559,0.06326599999999993,0.06854194405594405,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0128_ood_terrain8_ol_thr75_amp60_b4_s711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0128_ood_terrain8_ol_thr75_amp60_b4_s711/open_loop_diag.csv,0.75,0.6,3.0,4,711,,1668,8.92757136763237,9.085615,0.512642,0.5045654865134865,0.061257999999999924,0.06933451348651343,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0129_ood_terrain8_ol_thr75_amp60_b4_s712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0129_ood_terrain8_ol_thr75_amp60_b4_s712/open_loop_diag.csv,0.75,0.6,3.0,4,712,,1668,8.933360034965036,9.0833,0.512108,0.5061277502497503,0.06179199999999996,0.06777224975024965,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0132_ood_terrain8_ol_thr75_amp60_b4_s715,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0132_ood_terrain8_ol_thr75_amp60_b4_s715/open_loop_diag.csv,0.75,0.6,3.0,4,715,,1668,8.922423313686313,9.083011,0.50765,0.5037063636363636,0.06624999999999992,0.0701936363636364,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0131_ood_terrain8_ol_thr75_amp60_b4_s714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0131_ood_terrain8_ol_thr75_amp60_b4_s714/open_loop_diag.csv,0.75,0.6,3.0,4,714,,1668,8.933137692307692,9.086551,0.508271,0.503249961038961,0.06562899999999994,0.07065003896103894,133,4.164
ood,terrain8,clay,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/ood_terrains/terrain8.yaml,sinusoidal,open_loop_command,0.5739,13.94,ok,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0130_ood_terrain8_ol_thr75_amp60_b4_s713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/paper_scripts/results/open_loop_terrain_estimator_benchmark_20260523_151615/raw/0130_ood_terrain8_ol_thr75_amp60_b4_s713/open_loop_diag.csv,0.75,0.6,3.0,4,713,,1668,8.927345184815184,9.083097,0.506258,0.5038453826173827,0.06764199999999998,0.07005461738261731,133,4.164
